lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,CL,Q,V1,V2,ka,sigma,theta.1,theta.2,theta.3,theta.4,theta.5,cHat.1,cHat.2,cHat.3,cHat.4,cHat.5,cHat.6,cHat.7,cHat.8,cHat.9,cHat.10,cHat.11,cHat.12,cHat.13,cHat.14,cHat.15,cHat.16,cHat.17,cHat.18,cHat.19,cHat.20,cHat.21,cHat.22,cHat.23,cHat.24,cHatObs.1,cHatObs.2,cHatObs.3,cHatObs.4,cHatObs.5,cHatObs.6,cHatObs.7,cHatObs.8,cHatObs.9,cHatObs.10,cHatObs.11,cHatObs.12,cHatObs.13,cHatObs.14,cHatObs.15,cHatObs.16,cHatObs.17,cHatObs.18,cHatObs.19,cHatObs.20,cHatObs.21,cHatObs.22,cHatObs.23,x.1.1,x.2.1,x.3.1,x.4.1,x.5.1,x.6.1,x.7.1,x.8.1,x.9.1,x.10.1,x.11.1,x.12.1,x.13.1,x.14.1,x.15.1,x.16.1,x.17.1,x.18.1,x.19.1,x.20.1,x.21.1,x.22.1,x.23.1,x.24.1,x.1.2,x.2.2,x.3.2,x.4.2,x.5.2,x.6.2,x.7.2,x.8.2,x.9.2,x.10.2,x.11.2,x.12.2,x.13.2,x.14.2,x.15.2,x.16.2,x.17.2,x.18.2,x.19.2,x.20.2,x.21.2,x.22.2,x.23.2,x.24.2,x.1.3,x.2.3,x.3.3,x.4.3,x.5.3,x.6.3,x.7.3,x.8.3,x.9.3,x.10.3,x.11.3,x.12.3,x.13.3,x.14.3,x.15.3,x.16.3,x.17.3,x.18.3,x.19.3,x.20.3,x.21.3,x.22.3,x.23.3,x.24.3,cObsPred.1,cObsPred.2,cObsPred.3,cObsPred.4,cObsPred.5,cObsPred.6,cObsPred.7,cObsPred.8,cObsPred.9,cObsPred.10,cObsPred.11,cObsPred.12,cObsPred.13,cObsPred.14,cObsPred.15,cObsPred.16,cObsPred.17,cObsPred.18,cObsPred.19,cObsPred.20,cObsPred.21,cObsPred.22,cObsPred.23
# Adaptation terminated
# Step size = 0.200453
# Diagonal elements of inverse mass matrix:
# 0.0110112, 0.0114161, 0.014847, 0.0600809, 0.0317073, 0.0300874
23.0813,1,0.200453,4,15,0,-21.146,4.62229,5.86026,18.4454,43.9838,0.777898,0.148557,4.62229,5.86026,18.4454,43.9838,0.777898,0,61.5156,75.4819,86.8597,95.9882,103.168,108.663,112.709,115.511,117.251,118.089,118.164,117.599,116.502,114.966,72.8653,44.2154,31.2625,25.2735,21.8831,19.4695,17.4881,15.7579,14.2132,61.5156,75.4819,86.8597,95.9882,103.168,108.663,112.709,115.511,117.251,118.089,118.164,117.599,116.502,114.966,72.8653,44.2154,31.2625,25.2735,21.8831,19.4695,17.4881,15.7579,14.2132,5000,3734.92,3388.84,3074.84,2789.92,2531.41,2296.85,2084.03,1890.92,1715.71,1556.74,1412.49,1281.61,1162.86,1055.11,222.65,46.9839,9.9146,2.09219,0.441497,0.0931653,0.0196599,0.00414865,0.000875454,0,1134.68,1392.29,1602.16,1770.54,1902.97,2004.33,2078.96,2130.65,2162.74,2178.19,2179.58,2169.16,2148.93,2120.59,1344.03,815.569,576.647,466.18,403.642,359.123,322.574,290.66,262.168,0,72.3459,121.095,178.22,241.829,310.291,382.21,456.393,531.824,607.648,683.146,757.72,830.877,902.215,971.413,1706.66,1885.53,1820.78,1680.87,1528.23,1382.42,1248.45,1126.86,1016.95,54.0181,74.2304,78.3599,111.366,126.837,96.9358,98.9572,139.019,139.679,124.64,124.826,96.6339,108.358,103.295,80.3239,43.0768,30.3524,31.7505,21.07,24.7257,22.9945,15.4193,13.9
28.1905,0.888632,0.200453,5,31,0,-21.1044,4.08243,3.51204,25.8285,52.1926,1.21018,0.0794462,4.08243,3.51204,25.8285,52.1926,1.21018,0,66.604,81.162,92.8276,102.04,109.177,114.56,118.466,121.13,122.755,123.512,123.549,122.991,121.945,120.502,81.4615,51.7028,34.9534,25.7011,20.4278,17.2507,15.1875,13.7275,12.6044,66.604,81.162,92.8276,102.04,109.177,114.56,118.466,121.13,122.755,123.512,123.549,122.991,121.945,120.502,81.4615,51.7028,34.9534,25.7011,20.4278,17.2507,15.1875,13.7275,12.6044,5000,3176,2730.13,2346.86,2017.39,1734.18,1490.72,1281.45,1101.55,946.908,813.975,699.705,601.476,517.037,444.452,39.5076,3.51184,0.312169,0.0277489,0.00246661,0.000219258,1.94899e-05,1.73247e-06,1.54e-07,0,1720.28,2096.29,2397.59,2635.54,2819.88,2958.92,3059.8,3128.61,3170.57,3190.13,3191.08,3176.67,3149.66,3112.38,2104.02,1335.4,902.791,663.82,527.619,445.558,392.271,354.561,325.551,0,47.7402,79.758,117.221,158.919,203.828,251.086,299.969,349.87,400.283,450.789,501.04,550.752,599.693,647.677,1231.11,1502.83,1591.66,1586.95,1536.77,1466.03,1387.43,1307.4,1229.08,61.462,74.4505,92.1949,101.985,112.426,120.704,118.923,113.169,113.141,118.31,121.529,117.515,110.725,123.316,75.9217,52.2022,38.3001,25.0785,18.4532,20.144,13.1389,14.2848,11.5237
26.9643,0.987231,0.200453,5,31,0,-24.4827,4.11636,3.33551,27.6134,49.5719,1.4396,0.100922,4.11636,3.33551,27.6134,49.5719,1.4396,0,71.5306,86.2593,97.6967,106.417,112.898,117.537,120.668,122.564,123.457,123.536,122.96,121.86,120.346,118.506,79.2406,51.5249,35.601,26.435,20.9949,17.6123,15.3765,13.7901,12.5807,71.5306,86.2593,97.6967,106.417,112.898,117.537,120.668,122.564,123.457,123.536,122.96,121.86,120.346,118.506,79.2406,51.5249,35.601,26.435,20.9949,17.6123,15.3765,13.7901,12.5807,5000,2914.18,2434.25,2033.35,1698.48,1418.76,1185.11,989.936,826.905,690.724,576.97,481.949,402.578,336.278,280.897,15.7806,0.886547,0.0498057,0.00279805,0.000157193,8.83101e-06,4.96121e-07,2.78718e-08,1.56582e-09,0,1975.2,2381.91,2697.74,2938.53,3117.48,3245.6,3332.04,3384.42,3409.06,3411.25,3395.34,3364.98,3323.15,3272.36,2188.1,1422.78,983.063,729.958,579.739,486.335,424.598,380.792,347.396,0,49.2735,81.7465,119.357,160.818,205.071,251.25,298.644,346.675,394.876,442.868,490.35,537.083,582.878,627.59,1162.92,1414.98,1502.99,1504.16,1461,1396.51,1323.03,1247.11,1172.15,83.1747,90.0871,104.556,96.8725,96.8523,100.152,127.147,111.622,135.701,142.282,108.884,136.309,131.014,119.657,91.9866,54.5613,37.5912,26.4481,22.2784,19.3715,17.0261,12.0332,11.8276
27.3252,0.839545,0.200453,4,15,0,-23.7458,4.59734,4.17174,22.005,37.0755,1.10751,0.103458,4.59734,4.17174,22.005,37.0755,1.10751,0,71.4019,86.8883,99.2053,108.826,116.16,121.56,125.329,127.729,128.985,129.291,128.81,127.687,126.042,123.978,77.2688,46.7672,32.0561,24.7794,20.7007,18.0218,16.0044,14.3431,12.907,71.4019,86.8883,99.2053,108.826,116.16,121.56,125.329,127.729,128.985,129.291,128.81,127.687,126.042,123.978,77.2688,46.7672,32.0561,24.7794,20.7007,18.0218,16.0044,14.3431,12.907,5000,3300.66,2873.94,2502.38,2178.87,1897.18,1651.9,1438.34,1252.38,1090.47,949.492,826.738,719.855,626.789,545.756,59.5699,6.50212,0.709714,0.0774661,0.00845551,0.000922929,0.000100739,1.09958e-05,1.2002e-06,0,1571.2,1911.98,2183.01,2394.72,2556.11,2674.93,2757.87,2810.68,2838.32,2845.04,2834.47,2809.75,2773.55,2728.13,1700.3,1029.11,705.394,545.27,455.519,396.57,352.177,315.62,284.018,0,60.4946,100.79,147.697,199.608,255.166,313.23,372.844,433.211,493.672,553.684,612.806,670.681,727.026,781.619,1369.73,1539.79,1515.19,1418.25,1300.53,1182.16,1070.48,967.728,874.195,81.3427,85.7839,100.34,139.265,106.813,126.406,107.514,99.5976,109.552,127.69,141.444,134.854,128.563,126.809,68.7801,42.7196,35.5325,19.1054,21.0682,20.2116,15.7681,16.0954,14.0278
28.8225,1,0.200453,2,3,0,-27.3092,4.61387,4.18622,22.4517,36.8041,1.08113,0.100748,4.61387,4.18622,22.4517,36.8041,1.08113,0,68.7259,83.7933,95.8525,105.343,112.647,118.092,121.965,124.512,125.945,126.448,126.177,125.27,123.841,121.992,77.4205,47.2757,32.4689,25.0636,20.8929,18.1547,16.0989,14.4115,12.9565,68.7259,83.7933,95.8525,105.343,112.647,118.092,121.965,124.512,125.945,126.448,126.177,125.27,123.841,121.992,77.4205,47.2757,32.4689,25.0636,20.8929,18.1547,16.0989,14.4115,12.9565,5000,3333.47,2912.09,2543.98,2222.41,1941.48,1696.06,1481.66,1294.37,1130.75,987.817,862.949,753.866,658.572,575.323,66.1994,7.61721,0.876472,0.100851,0.0116044,0.00133525,0.000153641,1.76786e-05,2.03418e-06,0,1543.01,1881.3,2152.05,2365.13,2529.11,2651.37,2738.33,2795.51,2827.68,2838.97,2832.9,2812.52,2780.45,2738.92,1738.22,1061.42,728.982,562.72,469.08,407.604,361.448,323.562,290.895,0,58.3005,97.2501,142.675,193.037,247.035,303.568,361.711,420.691,479.862,538.694,596.748,653.671,709.178,763.046,1350.1,1525.54,1504.99,1410.21,1293.48,1175.53,1064.01,961.344,867.886,62.0997,73.3294,89.5869,102.926,124.08,119.538,139.82,130.145,107.142,103.82,121.027,119.737,115.946,136.852,70.6091,38.468,34.7205,28.272,17.3147,18.5559,13.7106,12.7292,11.7318
30.215,0.714144,0.200453,5,31,0,-24.5524,3.84744,4.56415,22.6497,68.1716,1.0131,0.0947014,3.84744,4.56415,22.6497,68.1716,1.0131,0,64.8707,79.4962,91.3881,100.921,108.422,114.177,118.437,121.419,123.314,124.287,124.482,124.024,123.023,121.572,79.0945,47.2429,31.0073,23.1098,19.0986,16.8492,15.4041,14.3376,13.4611,64.8707,79.4962,91.3881,100.921,108.422,114.177,118.437,121.419,123.314,124.287,124.482,124.024,123.023,121.572,79.0945,47.2429,31.0073,23.1098,19.0986,16.8492,15.4041,14.3376,13.4611,5000,3419.61,3012.86,2654.49,2338.75,2060.56,1815.47,1599.52,1409.27,1241.64,1093.95,963.828,849.184,748.177,659.184,86.9047,11.4572,1.51048,0.199137,0.0262536,0.0034612,0.000456313,6.01588e-05,7.93115e-06,0,1469.3,1800.57,2069.91,2285.83,2455.72,2586.08,2682.56,2750.11,2793.02,2815.06,2819.47,2809.11,2786.43,2753.56,1791.47,1070.04,702.307,523.431,432.577,381.629,348.897,324.743,304.889,0,60.0352,100.69,148.519,202.017,259.893,321.04,384.51,449.498,515.321,581.402,647.258,712.485,776.748,839.775,1595.19,1918.29,2002.35,1977.88,1908.13,1821.53,1730.51,1640.4,1553.39,74.2695,68.3162,91.2576,103.164,111.001,130.552,105.495,124.61,138.328,127.937,134.691,118.083,129.858,110.826,74.2115,54.1104,31.0584,25.8694,17.8563,15.6424,16.0624,14.2199,13.7447
29.3905,0.769251,0.200453,4,15,0,-27.4419,4.04193,3.90887,25.1608,57.4701,1.24973,0.0849676,4.04193,3.90887,25.1608,57.4701,1.24973,0,69.8121,84.7602,96.5934,105.803,112.807,117.962,121.57,123.891,125.141,125.509,125.15,124.198,122.768,120.953,78.6104,48.7928,32.8373,24.3845,19.7175,16.9527,15.1547,13.8599,12.838,69.8121,84.7602,96.5934,105.803,112.807,117.962,121.57,123.891,125.141,125.509,125.15,124.198,122.768,120.953,78.6104,48.7928,32.8373,24.3845,19.7175,16.9527,15.1547,13.8599,12.838,5000,3129.24,2676.67,2289.56,1958.43,1675.19,1432.92,1225.68,1048.42,896.788,767.09,656.149,561.253,480.082,410.65,33.7266,2.76997,0.227497,0.0186843,0.00153454,0.000126032,1.0351e-05,8.50126e-07,6.98208e-08,0,1756.53,2132.63,2430.37,2662.08,2838.31,2968.01,3058.81,3117.19,3148.66,3157.89,3148.87,3124.93,3088.93,3043.28,1977.9,1227.67,826.212,613.532,496.108,426.543,381.304,348.727,323.013,0,55.9058,93.1776,136.626,184.807,236.508,290.714,346.582,403.41,460.616,517.724,574.345,630.163,684.924,738.429,1372.07,1650.08,1731.01,1716.12,1657.06,1579.3,1495.21,1410.76,1328.7,74.1684,88.8871,93.0987,100.706,132.015,134.561,129.963,128.542,120.403,132.938,132.845,124.836,120.6,130.935,87.5736,56.1366,30.629,22.5866,22.0517,15.2931,15.6981,11.6105,11.524
27.4114,0.982985,0.200453,4,15,0,-24.5341,4.6665,4.17305,21.1334,37.937,0.950354,0.125752,4.6665,4.17305,21.1334,37.937,0.950354,0,65.3776,80.1633,92.1974,101.85,109.448,115.275,119.583,122.59,124.488,125.446,125.609,125.106,124.047,122.529,79.0127,47.401,31.8293,24.2583,20.1433,17.508,15.549,13.9425,12.5542,65.3776,80.1633,92.1974,101.85,109.448,115.275,119.583,122.59,124.488,125.446,125.609,125.106,124.047,122.529,79.0127,47.401,31.8293,24.2583,20.1433,17.508,15.549,13.9425,12.5542,5000,3501.02,3108.87,2760.65,2451.43,2176.85,1933.02,1716.5,1524.24,1353.51,1201.9,1067.28,947.733,841.578,747.313,111.695,16.6943,2.49518,0.372936,0.05574,0.00833105,0.00124518,0.000186108,2.78162e-05,0,1381.65,1694.12,1948.44,2152.45,2313.01,2436.15,2527.19,2590.74,2630.86,2651.1,2654.55,2643.91,2621.53,2589.45,1669.81,1001.74,672.661,512.661,425.695,370.003,328.603,294.652,265.312,0,54.9708,92.0559,135.563,184.077,236.383,291.44,348.359,406.385,464.882,523.312,581.228,638.26,694.103,748.512,1355.6,1544.49,1526.98,1431.33,1313.09,1193.87,1081.37,977.91,883.743,72.2688,61.3831,91.3367,112.611,120.307,100.437,103.484,113.801,135.162,127.609,105.747,139.645,145.545,142.769,89.5877,44.4717,27.5084,25.9404,20.5821,18.3465,17.3745,16.128,12.9121
28.3864,0.91819,0.200453,4,15,0,-24.8436,4.8005,4.62669,21.4521,37.8897,0.971353,0.110085,4.8005,4.62669,21.4521,37.8897,0.971353,0,65.3184,79.8876,91.6502,100.996,108.266,113.757,117.731,120.414,122.003,122.67,122.566,121.82,120.543,118.834,75.0835,45.2654,31.0872,24.2325,20.3944,17.8142,15.815,14.1353,12.669,65.3184,79.8876,91.6502,100.996,108.266,113.757,117.731,120.414,122.003,122.67,122.566,121.82,120.543,118.834,75.0835,45.2654,31.0872,24.2325,20.3944,17.8142,15.815,14.1353,12.669,5000,3473.56,3076.4,2724.66,2413.13,2137.22,1892.85,1676.43,1484.75,1314.99,1164.63,1031.47,913.538,809.086,716.577,102.697,14.718,2.10932,0.302298,0.043324,0.006209,0.000889846,0.000127529,1.82768e-05,0,1401.22,1713.76,1966.09,2166.58,2322.53,2440.34,2525.58,2583.13,2617.22,2631.54,2629.31,2613.29,2585.91,2549.24,1610.7,971.04,666.886,519.84,437.504,382.153,339.264,303.233,271.778,0,60.9584,101.86,149.677,202.808,259.885,319.746,381.403,444.025,506.915,569.492,631.275,691.872,750.965,808.302,1425.4,1591.66,1550.5,1437.4,1307.24,1179.85,1061.63,954.091,857.018,62.2385,80.87,80.523,100.853,101.691,102.248,105.412,113.728,106.12,126.531,124.63,109.385,123.48,120.216,81.4062,51.3998,32.2888,19.5986,20.5072,20.3759,15.7419,13.4696,15.3598
23.9613,0.676599,0.200453,4,15,0,-23.2298,4.97934,5.32035,22.2775,43.5236,1.16671,0.139926,4.97934,5.32035,22.2775,43.5236,1.16671,0,72.6162,87.7018,99.3866,108.218,114.663,119.12,121.931,123.383,123.722,123.157,121.865,119.994,117.67,114.999,66.2841,39.4432,27.8616,22.4142,19.2837,17.079,15.3033,13.7743,12.4196,72.6162,87.7018,99.3866,108.218,114.663,119.12,121.931,123.383,123.722,123.157,121.865,119.994,117.67,114.999,66.2841,39.4432,27.8616,22.4142,19.2837,17.079,15.3033,13.7743,12.4196,5000,3228.19,2790.11,2411.49,2084.24,1801.4,1556.95,1345.67,1163.05,1005.22,868.812,750.912,649.011,560.938,484.817,47.0095,4.5582,0.441979,0.0428558,0.00415545,0.000402926,3.90691e-05,3.78827e-06,3.67324e-07,0,1617.71,1953.78,2214.08,2410.82,2554.4,2653.71,2716.31,2748.65,2756.21,2743.63,2714.84,2673.17,2621.4,2561.89,1476.64,878.696,620.687,499.333,429.593,380.478,340.919,306.856,276.677,0,78.9867,130.909,190.843,256.608,326.391,398.692,472.277,546.136,619.453,691.572,761.976,830.26,896.117,959.322,1588.74,1720.86,1655.68,1530.05,1393.34,1261.88,1140.45,1029.89,929.772,70.9542,97.3625,103.354,132.971,97.9653,98.9319,135.621,154.152,139.324,183.565,106.48,137.602,99.8784,107.118,63.1831,47.0785,29.7224,28.7485,19.2447,18.8652,17.9549,13.2155,12.9368
27.7332,0.972933,0.200453,5,31,0,-22.9288,4.50179,4.69443,19.6357,39.5398,0.84155,0.105531,4.50179,4.69443,19.6357,39.5398,0.84155,0,62.9554,77.4364,89.3287,98.9634,106.634,112.601,117.093,120.313,122.442,123.635,124.033,123.757,122.915,121.6,79.4765,48.0345,32.7809,25.5228,21.5729,18.9661,16.953,15.2537,13.7597,62.9554,77.4364,89.3287,98.9634,106.634,112.601,117.093,120.313,122.442,123.635,124.033,123.757,122.915,121.6,79.4765,48.0345,32.7809,25.5228,21.5729,18.9661,16.953,15.2537,13.7597,5000,3646.82,3282.69,2954.91,2659.87,2394.28,2155.21,1940.01,1746.3,1571.93,1414.98,1273.69,1146.51,1032.03,928.986,172.603,32.0692,5.95836,1.10705,0.205686,0.038216,0.00710042,0.00131924,0.000245111,0,1236.17,1520.52,1754.03,1943.22,2093.84,2211,2299.2,2362.44,2404.23,2427.67,2435.48,2430.07,2413.53,2387.71,1560.58,943.192,643.676,501.158,423.598,372.413,332.885,299.517,270.181,0,59.2756,99.4343,146.663,199.449,256.483,316.634,378.935,442.553,506.783,571.027,634.78,697.624,759.212,819.259,1487.98,1687.04,1657.58,1546.21,1414.15,1283.64,1161.8,1050.37,949.225,67.5367,73.6455,105.128,108.079,104.583,122.194,101.95,101.038,140.185,107.957,112.398,122.825,117.09,138.19,98.7566,47.3423,30.7173,22.9956,19.0719,18.6391,14.2503,15.9984,14.0633
27.9558,0.969522,0.200453,4,23,0,-26.1647,4.52091,4.74735,19.6203,39.4628,0.90123,0.106049,4.52091,4.74735,19.6203,39.4628,0.90123,0,66.6905,81.723,93.926,103.68,111.32,117.14,121.398,124.321,126.108,126.931,126.944,126.278,125.049,123.357,77.9573,46.6701,32.06,25.194,21.4184,18.8766,16.8832,15.187,13.6911,66.6905,81.723,93.926,103.68,111.32,117.14,121.398,124.321,126.108,126.931,126.944,126.278,125.049,123.357,77.9573,46.6701,32.06,25.194,21.4184,18.8766,16.8832,15.187,13.6911,5000,3566.11,3186.18,2846.72,2543.43,2272.46,2030.35,1814.04,1620.77,1448.09,1293.81,1155.97,1032.81,922.776,824.463,135.948,22.4168,3.69637,0.609504,0.100503,0.0165721,0.00273262,0.00045059,7.42989e-05,0,1308.49,1603.43,1842.86,2034.24,2184.13,2298.32,2381.86,2439.22,2474.27,2490.43,2490.68,2477.62,2453.51,2420.31,1529.55,915.681,629.026,494.315,420.235,370.365,331.255,297.975,268.623,0,63.7402,106.655,156.928,212.898,273.138,336.427,401.727,468.155,534.969,601.546,667.368,732.009,795.122,856.427,1519.98,1700.29,1658.38,1540.88,1406.12,1274.49,1152.23,1040.7,939.629,62.1617,85.5534,96.8332,104.472,104.833,141.024,114.125,129.117,155.89,126.589,114.539,125.234,107.271,144.753,79.8706,46.4344,35.388,21.5654,20.1272,19.999,14.1876,17.4778,13.3311
30.3044,0.890961,0.200453,4,23,0,-25.8824,4.04675,4.22109,23.8015,57.9291,1.08433,0.10256,4.04675,4.22109,23.8015,57.9291,1.08433,0,65.5393,80.1259,91.9097,101.291,108.616,114.187,118.264,121.074,122.812,123.648,123.727,123.176,122.104,120.604,79.0604,48.2552,32.1809,24.0365,19.7045,17.1756,15.5108,14.2746,13.2647,65.5393,80.1259,91.9097,101.291,108.616,114.187,118.264,121.074,122.812,123.648,123.727,123.176,122.104,120.604,79.0604,48.2552,32.1809,24.0365,19.7045,17.1756,15.5108,14.2746,13.2647,5000,3329.47,2907.43,2538.9,2217.07,1936.04,1690.63,1476.33,1289.2,1125.78,983.082,858.469,749.652,654.628,571.649,65.3566,7.47221,0.854297,0.0976716,0.0111668,0.0012767,0.000145965,1.66881e-05,1.90795e-06,0,1559.93,1907.12,2187.59,2410.87,2585.22,2717.82,2814.86,2881.74,2923.11,2943,2944.89,2931.78,2906.26,2870.57,1881.76,1148.55,765.953,572.105,468.996,408.805,369.18,339.757,315.719,0,56.2022,94.0853,138.53,188.114,241.62,298.015,356.421,416.096,476.416,536.858,596.987,656.44,714.924,772.199,1453.39,1741.54,1812.63,1783.35,1711.25,1623.02,1530.77,1439.86,1352.56,74.5115,74.7894,90.4268,114.691,96.8853,103.025,122.479,115.807,141.708,116.092,117.869,124.312,122.445,109.143,73.3156,53.1556,31.623,26.4993,17.4397,17.7537,16.7052,13.4758,14.0518
29.2363,0.996564,0.200453,4,31,0,-28.2988,4.57304,4.53628,19.6389,41.1842,0.861423,0.0791252,4.57304,4.53628,19.6389,41.1842,0.861423,0,64.2486,78.9534,90.9942,100.716,108.423,114.385,118.84,121.998,124.043,125.139,125.427,125.035,124.07,122.631,78.8939,46.8115,31.4016,24.1842,20.3545,17.8943,16.0285,14.4663,13.0953,64.2486,78.9534,90.9942,100.716,108.423,114.385,118.84,121.998,124.043,125.139,125.427,125.035,124.07,122.631,78.8939,46.8115,31.4016,24.1842,20.3545,17.8943,16.0285,14.4663,13.0953,5000,3619.75,3250.23,2918.44,2620.51,2353,2112.8,1897.12,1703.46,1529.56,1373.42,1233.22,1107.33,994.286,892.786,159.413,28.4644,5.08253,0.907523,0.162045,0.0289343,0.00516643,0.000922503,0.00016472,0,1261.77,1550.56,1787.03,1977.95,2129.31,2246.4,2333.89,2395.9,2436.07,2457.59,2463.26,2455.55,2436.61,2408.34,1549.39,919.327,616.695,474.952,399.741,351.424,314.783,284.103,257.178,0,58.5771,98.2414,144.875,196.983,253.27,312.624,374.087,436.844,500.199,563.564,626.446,688.433,749.185,808.425,1470.23,1672.35,1649.78,1545.38,1419.22,1293.4,1175.24,1066.64,967.652,71.1346,84.2879,84.4953,103.62,105.521,138.013,113.593,107.314,129.126,121.078,124.223,120.281,138.751,113.518,73.4923,41.6629,32.2658,27.1639,20.6475,17.6091,13.5801,16.6194,11.9975
27.6617,0.643115,0.200453,5,31,0,-25.0043,3.49202,4.34088,26.5646,73.6161,1.25675,0.0760059,3.49202,4.34088,26.5646,73.6161,1.25675,0,66.6899,81.0589,92.483,101.425,108.278,113.377,117.009,119.414,120.8,121.341,121.186,120.461,119.272,117.709,78.8061,50.251,34.4468,25.8449,21.029,18.1892,16.3866,15.1351,14.1828,66.6899,81.0589,92.483,101.425,108.278,113.377,117.009,119.414,120.8,121.341,121.186,120.461,119.272,117.709,78.8061,50.251,34.4468,25.8449,21.029,18.1892,16.3866,15.1351,14.1828,5000,3121.01,2667.29,2279.53,1948.14,1664.92,1422.88,1216.03,1039.25,888.166,759.048,648.7,554.395,473.799,404.92,32.792,2.65563,0.215063,0.0174167,0.00141047,0.000114226,9.25043e-06,7.49137e-07,6.06681e-08,0,1771.59,2153.3,2456.78,2694.31,2876.36,3011.83,3108.29,3172.19,3209.01,3223.39,3219.27,3200,3168.42,3126.91,2093.45,1334.9,915.066,686.56,558.627,483.191,435.305,402.058,376.762,0,59.3145,98.9655,145.274,196.727,252.055,310.193,370.252,431.49,493.296,555.16,616.669,677.482,737.327,795.985,1512.36,1859.54,1991.65,2012.79,1978.6,1917.9,1845.48,1768.88,1691.92,69.4842,85.3894,88.3459,103.393,121.734,118.63,101.855,126.782,111.035,108.202,130.556,129.092,105.064,130.523,83.64,54.004,32.7943,27.3995,21.7928,20.8297,18.2354,16.3105,13.6466
28.675,0.997099,0.200453,4,15,0,-26.2678,3.40113,4.46669,24.0615,79.7514,1.02945,0.0854522,3.40113,4.46669,24.0615,79.7514,1.02945,0,62.4023,76.6288,88.2806,97.706,105.21,111.058,115.484,118.691,120.855,122.131,122.654,122.54,121.893,120.799,82.43,51.0535,33.8455,24.9083,20.1797,17.5331,15.9155,14.8123,13.9726,62.4023,76.6288,88.2806,97.706,105.21,111.058,115.484,118.691,120.855,122.131,122.654,122.54,121.893,120.799,82.43,51.0535,33.8455,24.9083,20.1797,17.5331,15.9155,14.8123,13.9726,5000,3398.7,2988.33,2627.5,2310.24,2031.29,1786.02,1570.36,1380.75,1214.03,1067.44,938.551,825.225,725.583,637.972,81.4016,10.3864,1.32524,0.169093,0.0215754,0.0027529,0.000351254,4.4818e-05,5.71852e-06,0,1501.49,1843.8,2124.16,2350.95,2531.5,2672.22,2778.72,2855.87,2907.94,2938.64,2951.22,2948.5,2932.92,2906.61,1983.39,1228.42,814.371,599.329,485.553,421.872,382.951,356.406,336.202,0,56.4835,94.8997,140.229,191.09,246.292,304.811,365.769,428.416,492.113,556.315,620.563,684.472,747.719,810.036,1590.23,1971.62,2112.27,2131.92,2094.13,2030.37,1955.93,1878.17,1800.57,64.3698,67.4673,82.4611,90.1672,116.075,104.711,118.401,117.933,105.078,126.198,134.164,121.031,126.322,126.012,89.7577,48.8309,36.3402,23.0914,18.0974,16.7055,17.5524,17.5552,13.7738
29.3248,0.976428,0.200453,4,31,0,-26.9856,3.85095,4.83934,21.9652,68.3287,0.94632,0.101609,3.85095,4.83934,21.9652,68.3287,0.94632,0,62.9464,77.3084,89.0578,98.5396,106.057,111.878,116.236,119.337,121.363,122.472,122.802,122.474,121.596,120.258,78.4012,46.5605,30.6003,23.0456,19.2884,17.1833,15.8015,14.7495,13.8612,62.9464,77.3084,89.0578,98.5396,106.057,111.878,116.236,119.337,121.363,122.472,122.802,122.474,121.596,120.258,78.4012,46.5605,30.6003,23.0456,19.2884,17.1833,15.8015,14.7495,13.8612,5000,3506.32,3115.15,2767.62,2458.86,2184.55,1940.83,1724.31,1531.94,1361.04,1209.2,1074.3,954.448,847.968,753.368,113.513,17.1033,2.57702,0.388289,0.0585048,0.00881513,0.00132821,0.000200126,3.01536e-05,0,1382.63,1698.1,1956.18,2164.45,2329.57,2457.42,2553.15,2621.27,2665.77,2690.12,2697.37,2690.18,2670.88,2641.5,1722.1,1022.71,672.144,506.203,423.674,377.435,347.084,323.977,304.466,0,61.5841,103.422,152.735,207.989,267.859,331.206,397.047,464.543,532.98,601.75,670.34,738.32,805.332,871.083,1657.25,1984.26,2059.8,2024.88,1946.25,1852.76,1756.4,1662,1571.41,63.434,76.8679,78.5196,122.499,89.2203,105.856,99.8917,128.43,102.902,106.642,123.574,131.348,120.731,124.986,77.7555,54.0064,29.5074,24.3274,17.4031,19.1662,17.5081,16.6119,14.0209
